ts,price,date
1779271222650,77391.89964897318,2026-05-20
1779274851591,77440.4028944954,2026-05-20
1779278409587,77317.01140638636,2026-05-20
1779282045632,77555.78541024856,2026-05-20
1779285650662,77095.28238178822,2026-05-20
1779289225001,77426.2854889925,2026-05-20
1779292806121,77358.58731311708,2026-05-20
1779296459604,77216.24695993384,2026-05-20
1779300035438,77488.3621133274,2026-05-20
1779303658661,77341.85466299231,2026-05-20
1779307244571,77612.83593302881,2026-05-20
1779310820706,77653.42041764109,2026-05-20
1779314410624,77459.82621158756,2026-05-20
1779318038479,77407.41652229207,2026-05-20
1779321650051,77459.94434557436,2026-05-21
1779325246722,77897.99240796451,2026-05-21
1779328808065,77787.12067906969,2026-05-21
1779332407153,77906.15965477488,2026-05-21
1779336055024,77998.92449437483,2026-05-21
1779339606275,77955.18081303046,2026-05-21
1779343209095,77708.75711657645,2026-05-21
1779346818050,77538.08178221434,2026-05-21
1779350416918,77801.70532719645,2026-05-21
1779354065066,77854.86524874257,2026-05-21
1779357606799,77590.61012107838,2026-05-21
1779361200254,77160.08546103875,2026-05-21
1779364874649,77129.2183062369,2026-05-21
1779368438027,77220.3436162166,2026-05-21
1779372009704,77004.92262840022,2026-05-21
1779375637500,76923.31167878033,2026-05-21
1779379263258,77180.16667552038,2026-05-21
1779382832388,77091.57107294537,2026-05-21
1779386463059,77879.9479276169,2026-05-21
1779390015426,77268.2484925712,2026-05-21
1779393640981,77629.6578120884,2026-05-21
1779397235437,77623.5780666652,2026-05-21
1779400843897,77593.42125955742,2026-05-21
1779404444089,77549.3027208868,2026-05-21
1779408040407,77546.33765297421,2026-05-22
1779411639366,77329.74568558167,2026-05-22
1779415257326,77519.0973810158,2026-05-22
1779418839090,77575.26613219114,2026-05-22
1779422476625,77689.64863872912,2026-05-22
1779426044136,77576.11365776238,2026-05-22
1779429624762,77434.44864744923,2026-05-22
1779433253353,77338.6805452457,2026-05-22
1779436844114,77324.99782768908,2026-05-22
1779440429758,77204.40488918967,2026-05-22
1779444047118,77225.78554990837,2026-05-22
1779447624666,77223.27179422832,2026-05-22
1779451248577,77321.51073719074,2026-05-22
1779454805042,77405.70610078031,2026-05-22
1779458435545,77159.30373001097,2026-05-22
1779462058057,76699.98651599968,2026-05-22
1779465655768,76716.98241226714,2026-05-22
1779469228674,76873.62249594941,2026-05-22
1779472827976,76681.7681851013,2026-05-22
1779476433943,76442.19264835134,2026-05-22
1779480054825,75784.62429980212,2026-05-22
1779483614646,75890.90629208337,2026-05-22
1779487242236,75909.30496418383,2026-05-22
1779490874868,75650.83264919114,2026-05-22
1779494427144,75482.52379955728,2026-05-23
1779498055005,75308.69543704066,2026-05-23
1779501631482,75391.63727313517,2026-05-23
1779505228357,75482.60880877408,2026-05-23
1779508823630,75547.72106173361,2026-05-23
1779512430210,75432.26111879738,2026-05-23
1779516043618,75390.38033389076,2026-05-23
1779519666509,75315.48120471499,2026-05-23
1779523215397,74501.44624467158,2026-05-23
1779526817082,74594.266948548,2026-05-23
1779530431604,74595.75522893954,2026-05-23
1779534064516,74634.15234894428,2026-05-23
1779537673459,74726.6276043982,2026-05-23
1779541218087,74647.68184277452,2026-05-23
1779544827217,75144.79632662662,2026-05-23
1779548443687,75490.81697182571,2026-05-23
1779552063297,75429.42744981844,2026-05-23
1779555660478,75385.51459468192,2026-05-23
1779559238964,75410.8931050197,2026-05-23
1779562837223,75763.66499380357,2026-05-23
1779566450914,75859.36223277515,2026-05-23
1779570048516,77083.62700362576,2026-05-23
1779573655137,76684.10937027646,2026-05-23
1779577232231,76485.46079733527,2026-05-23
1779580833731,76672.79289056802,2026-05-24
1779584415565,76741.90375698816,2026-05-24
1779588017100,76774.22321506299,2026-05-24
1779591608875,76741.4946148287,2026-05-24
1779595201276,76695.50871095517,2026-05-24
1779598872347,76697.91404045829,2026-05-24
1779602421905,76729.32392445345,2026-05-24
1779606043385,76895.45762366304,2026-05-24
1779609651837,76693.3389669575,2026-05-24
1779613262115,76726.07252032301,2026-05-24
1779616844439,76929.25849479125,2026-05-24
1779620452018,77091.63956548445,2026-05-24
1779624030722,77188.80275060053,2026-05-24
1779627642977,77020.46751212778,2026-05-24
1779631241001,76632.76877493666,2026-05-24
1779634852160,76365.91782606384,2026-05-24
1779638455477,76277.84004242295,2026-05-24
1779642046131,76585.62888759066,2026-05-24
1779645624086,76611.96032626045,2026-05-24
1779649244042,76577.2355801319,2026-05-24
1779652849632,76667.97493982174,2026-05-24
1779656434977,76536.70955926481,2026-05-24
1779660046697,76053.09286467356,2026-05-24
1779663646352,76711.6847806074,2026-05-24
1779667243538,76988.16126107218,2026-05-25
1779670839468,77042.18805297921,2026-05-25
1779674435265,76878.52160589892,2026-05-25
1779678022574,77013.51257203988,2026-05-25
1779681624484,76945.9993239736,2026-05-25
1779685276463,77293.18777284141,2026-05-25
1779688867744,77307.78666833728,2026-05-25
1779692417705,77319.4868518227,2026-05-25
1779696042000,77290.93658775333,2026-05-25
1779699614703,77352.26097057169,2026-05-25
1779703226067,77536.97533201851,2026-05-25
1779706818224,77466.16370614084,2026-05-25
1779710417241,77281.0986345333,2026-05-25
1779714056596,77311.3537794357,2026-05-25
1779717642206,77254.7240379568,2026-05-25
1779721213333,77630.86165853041,2026-05-25
1779724875667,77555.14791997749,2026-05-25
1779728465448,77664.64771662546,2026-05-25
1779732050257,77500.46084334655,2026-05-25
1779735634459,77480.72406742773,2026-05-25
1779739239607,77360.4216448523,2026-05-25
1779742853746,77209.92147894441,2026-05-25
1779746448444,77299.08289158458,2026-05-25
1779750040388,77092.594938148,2026-05-25
1779753640938,77274.40152182181,2026-05-26
1779757252590,76739.8657548095,2026-05-26
1779760850559,76682.97257385454,2026-05-26
1779764406389,76550.50541203901,2026-05-26
1779768019103,76583.60515878667,2026-05-26
1779771647815,76683.10076811445,2026-05-26
1779775251698,76808.79984328304,2026-05-26
1779778837650,76833.84606671348,2026-05-26
1779782449629,76626.94547904102,2026-05-26
1779786038465,76667.45509592198,2026-05-26
1779789637944,76583.86251168925,2026-05-26
1779793260161,77398.32265973478,2026-05-26
1779796859271,77124.5981377322,2026-05-26
1779800487890,77041.73401293685,2026-05-26
1779804076040,77147.59897886326,2026-05-26
1779807669217,76869.39131981676,2026-05-26
1779811309480,76384.17982752257,2026-05-26
1779814885406,76435.94992971321,2026-05-26
1779818517496,75905.676364339,2026-05-26
1779822147365,75724.21454561081,2026-05-26
1779825769281,75931.35584194178,2026-05-26
1779829380585,75994.62461604114,2026-05-26
1779832898552,75918.45385338327,2026-05-26
1779836473644,75636.67263339218,2026-05-26
1779840098949,75824.06332542913,2026-05-27
1779843756318,75847.70891897366,2026-05-27
1779847255394,75787.44304555315,2026-05-27
1779850870072,75710.14817498735,2026-05-27
1779854459757,75554.85695378832,2026-05-27
1779858054568,75477.54344710376,2026-05-27
1779861631411,75610.10208701751,2026-05-27
1779865250792,75719.03822003855,2026-05-27
1779868858117,75858.35142366614,2026-05-27
1779872462314,75754.84173398792,2026-05-27
1779876023263,75795.07457820661,2026-05-27
1779879672180,75808.64965275553,2026-05-27
1779883216672,75652.39887438538,2026-05-27
1779886822175,75605.32550642244,2026-05-27
1779890462798,74904.22831010737,2026-05-27
1779894034580,74921.34138561886,2026-05-27
1779897607365,75186.51344624023,2026-05-27
1779901247206,75181.6059945788,2026-05-27
1779904878106,74732.64177905432,2026-05-27
1779908429823,74885.42892893817,2026-05-27
1779912019029,74923.09084430357,2026-05-27
1779915635209,75154.74067952846,2026-05-27
1779919227230,74322.46254727744,2026-05-27
1779922831563,74346.87605567365,2026-05-27
1779926445190,74352.69928002391,2026-05-28
1779930012700,74425.57996613014,2026-05-28
1779933622121,74227.63340564318,2026-05-28
1779937212433,74181.84397705716,2026-05-28
1779940816008,73131.57748263904,2026-05-28
1779944426016,73052.85765963126,2026-05-28
1779948048695,72875.90960868284,2026-05-28
1779951606782,73048.6755154588,2026-05-28
1779955220433,73337.44824176798,2026-05-28
1779958840281,73200.07694076093,2026-05-28
1779962441776,73418.1434928209,2026-05-28
1779966034290,73306.30442344282,2026-05-28
1779969617659,73384.84392551462,2026-05-28
1779973254903,73400.04206495249,2026-05-28
1779976847604,72898.65501360953,2026-05-28
1779980429946,72889.8326730699,2026-05-28
1779984013790,72785.65043331202,2026-05-28
1779987633410,73303.01923214295,2026-05-28
1779991241489,73451.99068403647,2026-05-28
1779994848955,73550.79256299682,2026-05-28
1779998449747,73343.3487732116,2026-05-28
1780002052277,73482.95850574436,2026-05-28
1780005618186,73739.61799518361,2026-05-28
1780009217139,73370.36217240569,2026-05-28
1780012835175,73539.84189606174,2026-05-29
1780016411039,73613.0938173537,2026-05-29
1780020050034,73490.21978575047,2026-05-29
1780023651257,73112.31168568574,2026-05-29
1780027209565,73195.82372288709,2026-05-29
1780030818364,73401.22135906796,2026-05-29
1780034459768,73559.19835591863,2026-05-29
1780038021150,73673.46591664334,2026-05-29
1780041640855,73373.04416373577,2026-05-29
1780045229068,73539.89255044883,2026-05-29
1780048832186,73634.9177050287,2026-05-29
1780052428147,73570.16949009337,2026-05-29
1780056049409,73359.79897581557,2026-05-29
1780059628171,73197.21940706698,2026-05-29
1780063266839,73084.79098935658,2026-05-29
1780066849714,73008.29234582045,2026-05-29
1780070443238,73706.34296495169,2026-05-29
1780074048853,73944.31695316517,2026-05-29
1780077677066,73892.76714522223,2026-05-29
1780081278966,73252.6083321136,2026-05-29
1780084853100,73434.12862855184,2026-05-29
1780088419597,73559.98860906989,2026-05-29
1780092030539,73344.37491505673,2026-05-29
1780095618557,73390.22023302269,2026-05-29
1780099251752,73382.71831425565,2026-05-30
1780102860933,73457.7783083073,2026-05-30
1780106446534,73554.13465016182,2026-05-30
1780110017496,73678.65004220484,2026-05-30
1780113639809,73433.26929675156,2026-05-30
1780117234949,73295.06859327725,2026-05-30
1780120828493,73510.97929090264,2026-05-30
1780124456642,73493.48462333863,2026-05-30
1780128039055,73452.81151927126,2026-05-30
1780131631523,73415.52758611648,2026-05-30
1780135214638,73507.7904924995,2026-05-30
1780138844276,73519.54163045478,2026-05-30
1780142405027,73496.47625755738,2026-05-30
1780146050180,73588.23593614336,2026-05-30
1780149662729,73722.3676313432,2026-05-30
1780153238856,73828.59561634924,2026-05-30
